Wildfire_Probability,FormattedDate,Stn Id,Norm Precip (in),Norm precip30 (in),Norm precip60 (in),Norm precip90 (in),Norm Avg Air Temp (F),Norm Avg Rel Hum (%)
1,2015-09-11 00:00:00,12,0,0.001829826,0.000696379,0.000565451,0.682993197,0.659574468
1,2015-09-11 00:00:00,224,0,0,0,0.00310998,0.768707483,0.191489362
1,2015-09-19 00:00:00,114,0,0.002744739,0.001044568,0.000848176,0.602721088,0.468085106
1,2015-09-19 00:00:00,84,0,0.008234218,0.003133705,0.003392706,0.67755102,0.372340426
1,2015-09-22 00:00:00,229,0,0.082342177,0.086002786,0.100084818,0.434013605,0.808510638
1,2015-10-02 00:00:00,12,0.010416667,0.016468435,0.006963788,0.005654509,0.586394558,0.531914894
1,2015-10-12 00:00:00,126,0,0.014638609,0.005571031,0.007068137,0.646258503,0.425531915
1,2015-10-29 00:00:00,107,0,0.101555352,0.052228412,0.048911507,0.601360544,0.372340426
1,2015-11-07 00:00:00,152,0,0,0.022284123,0.01809443,0.555102041,0.234042553
1,2016-04-19 00:00:00,204,0,0.003659652,0.048398329,0.071246819,0.696598639,0.095744681
1,2016-04-24 00:00:00,92,0.041666667,0.020128088,0.074512535,0.094713034,0.443537415,0.595744681
1,2016-05-10 00:00:00,163,0.010416667,0.07136322,0.088440111,0.181227029,0.423129252,0.765957447
1,2016-05-12 00:00:00,113,0,0.004574565,0.004874652,0.066440486,0.46122449,0.734042553
1,2016-05-15 00:00:00,142,0,0.03568161,0.059888579,0.1342946,0.598639456,0.489361702
1,2016-05-17 00:00:00,195,0,0.105215005,0.086350975,0.303647159,0.672108844,0.319148936
1,2016-05-22 00:00:00,80,0,0.08600183,0.074512535,0.155781736,0.503401361,0.457446809
1,2016-05-23 00:00:00,216,0,0.039341263,0.028551532,0.0743568,0.51292517,0.627659574
1,2016-05-25 00:00:00,114,0,0,0.001740947,0.055979644,0.459863946,0.734042553
1,2016-05-27 00:00:00,244,0,0.069533394,0.040738162,0.175289794,0.672108844,0.457446809
1,2016-05-29 00:00:00,12,0,0.076852699,0.055013928,0.242013005,0.621768707,0.627659574
1,2016-05-30 00:00:00,228,0,0.044830741,0.127089136,0.333333333,0.657142857,0.329787234
1,2016-05-30 00:00:00,194,0,0.021043001,0.068941504,0.164546226,0.672108844,0.446808511
1,2016-05-31 00:00:00,62,0,0.024702653,0.021587744,0.048911507,0.52244898,0.79787234
1,2016-06-01 00:00:00,169,0,0.000914913,0.026462396,0.067005937,0.782312925,0.308510638
1,2016-06-03 00:00:00,131,0,0.040256176,0.060933148,0.176703421,0.783673469,0.265957447
1,2016-06-03 00:00:00,143,0.010416667,0.030192132,0.031685237,0.12242013,0.612244898,0.414893617
1,2016-06-04 00:00:00,153,0,0.019213175,0.02994429,0.052869664,0.602721088,0.680851064
1,2016-06-04 00:00:00,202,0.010416667,0.076852699,0.064066852,0.113938366,0.427210884,0.904255319
1,2016-06-07 00:00:00,225,0,0.05946935,0.067896936,0.129205541,0.697959184,0
1,2016-06-07 00:00:00,161,0,0.015553522,0.100626741,0.108001131,0.695238095,0.531914894
1,2016-06-11 00:00:00,54,0,0,0.007660167,0.027424371,0.631292517,0.372340426
1,2016-06-11 00:00:00,126,0,0,0.008704735,0.044387899,0.518367347,0.553191489
1,2016-06-11 00:00:00,222,0,0.024702653,0.061977716,0.070681368,0.680272109,0.223404255
1,2016-06-12 00:00:00,224,0,0.064958829,0.084958217,0.119027424,0.752380952,0.159574468
1,2016-06-15 00:00:00,217,0.041666667,0.229643184,0.159122563,0.182640656,0.481632653,0.723404255
1,2016-06-17 00:00:00,113,0,0.001829826,0.002437326,0.004523608,0.533333333,0.595744681
1,2016-06-17 00:00:00,222,0.520833333,0.073193047,0.079387187,0.084534917,0.518367347,0.787234043
1,2016-06-18 00:00:00,12,0.177083333,0.034766697,0.063022284,0.065026859,0.530612245,0.670212766
1,2016-06-19 00:00:00,227,0,0.040256176,0.080083565,0.120158326,0.617687075,0.393617021
1,2016-06-20 00:00:00,114,0,0,0,0.001413627,0.594557823,0.478723404
1,2016-06-21 00:00:00,227,0,0.01189387,0.080083565,0.104042974,0.704761905,0.234042553
1,2016-06-21 00:00:00,244,0,0.006404392,0.041086351,0.035057959,0.761904762,0.468085106
1,2016-06-21 00:00:00,195,0,0.056724611,0.070334262,0.077184054,0.76462585,0.234042553
1,2016-06-23 00:00:00,113,0,0.001829826,0.001740947,0.003392706,0.579591837,0.382978723
1,2016-06-23 00:00:00,131,0,0,0.018454039,0.049476958,0.672108844,0.372340426
1,2016-06-25 00:00:00,191,0,0.010064044,0.016016713,0.060785977,0.678911565,0.29787234
1,2016-06-25 00:00:00,35,0,0.07136322,0.040389972,0.054566016,0.682993197,0.223404255
1,2016-06-25 00:00:00,92,0,0,0.015320334,0.018659881,0.715646259,0.244680851
1,2016-06-26 00:00:00,32,0,0.006404392,0.028899721,0.029403449,0.746938776,0.457446809
1,2016-06-26 00:00:00,75,0,0,0.004178273,0.004240882,0.620408163,0.723404255
1,2016-06-26 00:00:00,196,0,0.000914913,0.033426184,0.036754312,0.853061224,0.265957447
1,2016-06-27 00:00:00,147,0,0.01189387,0.033774373,0.056545095,0.65170068,0.659574468
1,2016-06-27 00:00:00,163,0,0.019213175,0.024373259,0.043539723,0.806802721,0.191489362
1,2016-06-28 00:00:00,227,0,0,0.025069638,0.104042974,0.756462585,0.265957447
1,2016-06-28 00:00:00,13,0,0,0.03586351,0.09867119,0.793197279,0.170212766
1,2016-06-28 00:00:00,195,0,0,0.04143454,0.077184054,0.846258503,0.212765957
1,2016-06-30 00:00:00,222,0,0.064043916,0.066504178,0.076335878,0.797278912,0.414893617
1,2016-06-30 00:00:00,198,0,0,0,0,0.546938776,0.808510638
1,2016-07-01 00:00:00,205,0,0,0.015320334,0.022335312,0.854421769,0.138297872
1,2016-07-01 00:00:00,183,0,0.009149131,0.004178273,0.01187447,0.82585034,0.20212766
1,2016-07-01 00:00:00,125,0,0.010978957,0.017061281,0.059655075,0.827210884,0.29787234
1,2016-07-01 00:00:00,222,0,0.064043916,0.066504178,0.076335878,0.772789116,0.510638298
1,2016-07-01 00:00:00,217,0,0.187557182,0.153899721,0.186598813,0.579591837,0.723404255
1,2016-07-02 00:00:00,194,0,0,0.008008357,0.055979644,0.715646259,0.457446809
1,2016-07-04 00:00:00,205,0,0,0.015320334,0.022335312,0.782312925,0.191489362
1,2016-07-04 00:00:00,188,0,0,0,0.039581566,0,0
1,2016-07-08 00:00:00,88,0,0,0,0.038167939,0.678911565,0.319148936
1,2016-07-09 00:00:00,194,0,0,0,0.012439921,0.63537415,0.531914894
1,2016-07-10 00:00:00,125,0,0.010978957,0.004178273,0.029686175,0.693877551,0.372340426
1,2016-07-11 00:00:00,142,0,0.002744739,0.001392758,0.012157195,0.693877551,0.265957447
1,2016-07-11 00:00:00,224,0,0.148215919,0.081128134,0.115634719,0.691156463,0.223404255
1,2016-07-12 00:00:00,80,0,0.007319305,0.002785515,0.028837998,0.726530612,0.255319149
1,2016-07-12 00:00:00,194,0,0,0,0.00876449,0.665306122,0.361702128
1,2016-07-13 00:00:00,125,0,0.010978957,0.004178273,0.029686175,0.767346939,0.29787234
1,2016-07-13 00:00:00,196,0,0.000914913,0.025417827,0.031382528,0.813605442,0.276595745
1,2016-07-15 00:00:00,5,0,0,0.000696379,0.015832627,0.778231293,0.361702128
1,2016-07-15 00:00:00,204,0,0,0,0.001413627,0.702040816,0.329787234
1,2016-07-15 00:00:00,198,0,0,0,0,0.568707483,0.808510638
1,2016-07-18 00:00:00,225,0,0.009149131,0.044568245,0.060220526,0.582312925,0.468085106
1,2016-07-19 00:00:00,153,0,0,0.000696379,0.007068137,0.650340136,0.64893617
1,2016-07-19 00:00:00,194,0,0,0,0.007916313,0.632653061,0.425531915
1,2016-07-21 00:00:00,106,0,0.137236962,0.09505571,0.11931015,0.542857143,0.531914894
1,2016-07-21 00:00:00,153,0,0,0.000696379,0.007068137,0.733333333,0.457446809
1,2016-07-21 00:00:00,236,0,0.56084172,0.270194986,0.368956743,0.506122449,0.329787234
1,2016-07-22 00:00:00,213,0,0.01189387,0.014275766,0.024314391,0.466666667,0.787234043
1,2016-07-22 00:00:00,13,0,0,0.015320334,0.033644331,0.703401361,0.170212766
1,2016-07-22 00:00:00,80,0,0,0.002785515,0.021769861,0.730612245,0.255319149
1,2016-07-22 00:00:00,113,0,0,0.000696379,0.001413627,0.593197279,0.382978723
1,2016-07-22 00:00:00,210,0,0,0.000348189,0.009895392,0.446258503,0.787234043
1,2016-07-22 00:00:00,139,0,0,0.000348189,0.011026293,0.681632653,0.35106383
1,2016-07-24 00:00:00,153,0,0,0.000696379,0.007068137,0.699319728,0.606382979
1,2016-07-29 00:00:00,188,0,0,0,0,0.801360544,0.382978723
1,2016-07-30 00:00:00,211,0,0,0,0.009895392,0.529251701,0.70212766
1,2016-07-30 00:00:00,194,0,0,0,0.006502686,0.783673469,0.287234043
1,2016-08-02 00:00:00,12,0,0,0.011142061,0.032796155,0.642176871,0.659574468
1,2016-08-02 00:00:00,196,0,0,0.000348189,0.02685892,0.854421769,0.29787234
1,2016-08-04 00:00:00,227,0,0,0,0.017528979,0.595918367,0.393617021
1,2016-08-04 00:00:00,222,0,0,0.024373259,0.049759683,0.699319728,0.5
1,2016-08-05 00:00:00,125,0,0,0.004178273,0.003392706,0.74829932,0.35106383
1,2016-08-05 00:00:00,188,0,0,0,0,0.644897959,0.5
1,2016-08-07 00:00:00,192,0,0,0.002089136,0.009329941,0.582312925,0.319148936
1,2016-08-09 00:00:00,205,0,0,0,0.004240882,0.8,0.180851064
1,2016-08-09 00:00:00,205,0,0,0,0.004240882,0.8,0.180851064
1,2016-08-09 00:00:00,224,0,0,0.056406685,0.065875035,0.740136054,0.244680851
1,2016-08-09 00:00:00,196,0,0,0.000348189,0.02063896,0.730612245,0.35106383
1,2016-08-10 00:00:00,153,0,0,0,0.000565451,0.604081633,0.659574468
1,2016-08-11 00:00:00,224,0,0,0.056406685,0.065875035,0.761904762,0.276595745
1,2016-08-12 00:00:00,211,0,0,0,0,0.515646259,0.755319149
1,2016-08-12 00:00:00,225,0,0.006404392,0.024373259,0.038167939,0.663945578,0.372340426
1,2016-08-13 00:00:00,106,0,0.149130833,0.100626741,0.130336443,0.670748299,0.361702128
1,2016-08-13 00:00:00,163,0,0.010978957,0.00591922,0.015549901,0.654421769,0.372340426
1,2016-08-16 00:00:00,125,0,0,0.004178273,0.003392706,0.801360544,0.223404255
1,2016-08-16 00:00:00,192,0,0,0,0.009047215,0.606802721,0.106382979
1,2016-08-17 00:00:00,84,0,0,0,0.004523608,0.787755102,0.361702128
1,2016-08-18 00:00:00,12,0,0,0,0.010178117,0.703401361,0.659574468
1,2016-08-18 00:00:00,106,0.21875,0.161939616,0.109331476,0.132598247,0.621768707,0.542553191
1,2016-08-20 00:00:00,167,0,0,0,0,0.672108844,0.414893617
1,2016-08-22 00:00:00,225,0,0.005489478,0.005571031,0.037037037,0.613605442,0.329787234
1,2016-08-22 00:00:00,169,0,0,0,0,0.71292517,0.372340426
1,2016-08-24 00:00:00,225,0,0.005489478,0.004526462,0.028272547,0.572789116,0.308510638
1,2016-08-26 00:00:00,246,0,0.032021958,0.018454039,0.083121289,0.559183673,0.212765957
1,2016-08-26 00:00:00,125,0,0,0,0.003392706,0.730612245,0.29787234
1,2016-08-27 00:00:00,225,0,0.006404392,0.004526462,0.028555273,0.598639456,0.340425532
1,2016-08-28 00:00:00,125,0,0,0,0.003392706,0.719727891,0.436170213
1,2016-08-30 00:00:00,227,0,0.012808783,0.004874652,0.003958157,0.629931973,0.340425532
1,2016-08-30 00:00:00,106,0,0.153705398,0.111768802,0.112242013,0.606802721,0.510638298
1,2016-08-30 00:00:00,106,0,0.153705398,0.111768802,0.112242013,0.606802721,0.510638298
1,2016-08-30 00:00:00,211,0,0,0,0,0.613605442,0.510638298
1,2016-08-31 00:00:00,245,0.020833333,0.025617566,0.01775766,0.016680803,0.672108844,0.670212766
1,2016-09-03 00:00:00,142,0,0,0,0.000848176,0.684353741,0.319148936
1,2016-09-03 00:00:00,192,0,0,0,0.004806333,0.495238095,0.446808511
1,2016-09-05 00:00:00,12,0,0,0,0.009047215,0.56462585,0.606382979
1,2016-09-07 00:00:00,192,0,0,0,0,0.48707483,0.414893617
1,2016-09-07 00:00:00,84,0,0,0,0.001130902,0.715646259,0.308510638
1,2016-09-10 00:00:00,224,0,0,0,0.045801527,0.689795918,0.287234043
1,2016-09-11 00:00:00,57,0,0,0,0.001696353,0.621768707,0.212765957
1,2016-09-11 00:00:00,90,0,0.016468435,0.006267409,0.026576195,0.491156463,0.340425532
1,2016-09-11 00:00:00,131,0,0,0,0,0.559183673,0.606382979
1,2016-09-12 00:00:00,225,0,0.003659652,0.003830084,0.020921685,0.589115646,0.138297872
1,2016-09-13 00:00:00,148,0,0,0,0,0.457142857,0.574468085
1,2016-09-13 00:00:00,222,0,0,0,0.019790783,0.491156463,0.670212766
1,2016-09-16 00:00:00,12,0,0,0,0.004806333,0.570068027,0.638297872
1,2016-09-17 00:00:00,35,0,0,0.002785515,0.003958157,0.497959184,0.319148936
1,2016-09-17 00:00:00,90,0,0.016468435,0.006267409,0.014136274,0.448979592,0.372340426
1,2016-09-17 00:00:00,231,0,0,0,0,0.474829932,0.85106383
1,2016-09-17 00:00:00,84,0,0,0,0,0.719727891,0.287234043
1,2016-09-20 00:00:00,235,0,0,0,0,0.640816327,0.414893617
1,2016-09-22 00:00:00,244,0,0,0,0,0.51292517,0.553191489
1,2016-09-22 00:00:00,231,0,0,0,0,0.453061224,0.744680851
1,2016-09-23 00:00:00,227,0,0.421774931,0.165389972,0.1342946,0.48707483,0.29787234
1,2016-09-23 00:00:00,39,0,0,0,0.000282725,0.497959184,0.521276596
1,2016-09-25 00:00:00,224,0,0,0,0,0.794557823,0.106382979
1,2016-09-25 00:00:00,103,0,0,0,0,0.601360544,0.404255319
1,2016-09-26 00:00:00,12,0,0,0,0,0.627210884,0.510638298
1,2016-09-26 00:00:00,211,0,0.03568161,0.013579387,0.011026293,0.657142857,0.29787234
1,2016-09-26 00:00:00,194,0,0,0,0,0.704761905,0.35106383
1,2016-10-10 00:00:00,77,0,0.000914913,0.000348189,0.000282725,0.458503401,0.606382979
1,2016-10-11 00:00:00,142,0,0,0,0,0.56462585,0.404255319
1,2016-10-14 00:00:00,13,0.927083333,0.0978957,0.037256267,0.030251626,0.39047619,0.819148936
1,2016-10-20 00:00:00,86,0,0,0,0,0.537414966,0.585106383
1,2016-10-29 00:00:00,169,0,0,0,0,0,0
1,2016-11-13 00:00:00,153,0,0.009149131,0.020194986,0.016398077,0.527891156,0.489361702
1,2016-11-14 00:00:00,216,0,0.032021958,0.014275766,0.022335312,0.63537415,0.393617021
1,2017-02-07 00:00:00,57,0.75,0.622140897,0.374303621,0.329657902,0.318367347,0.617021277
1,2017-04-03 00:00:00,148,0,0.136322049,0.214832869,0.360757704,0.431292517,0.521276596
1,2017-04-13 00:00:00,225,0,0.246111619,0.183844011,0.288379983,0.216326531,0.819148936
1,2017-04-20 00:00:00,21,0,0.043915828,0.122562674,0.169352559,0,0
1,2017-04-24 00:00:00,225,0.020833333,0.156450137,0.120821727,0.249929319,0.319727891,0.755319149
1,2017-04-28 00:00:00,169,0,0.055809698,0.038300836,0.087927622,0.463945578,0.436170213
1,2017-04-29 00:00:00,202,0.03125,0.119853614,0.08913649,0.117896522,0.476190476,0.510638298
1,2017-04-30 00:00:00,64,0,0.019213175,0.025417827,0.206389596,0.484353741,0.468085106
1,2017-04-30 00:00:00,224,0,0.536139067,0.39867688,0.711620017,0.540136054,0.436170213
1,2017-04-30 00:00:00,225,0,0.136322049,0.121518106,0.251342946,0.402721088,0.585106383
1,2017-05-01 00:00:00,57,0,0.152790485,0.097144847,0.267175573,0.424489796,0.35106383
1,2017-05-02 00:00:00,86,0,0.107044831,0.071030641,0.146734521,0.676190476,0.510638298
1,2017-05-07 00:00:00,188,0,0.04757548,0.030292479,0.08368674,0.46122449,0.670212766
1,2017-05-12 00:00:00,205,0,0.022872827,0.033426184,0.050325134,0.470748299,0.468085106
1,2017-05-12 00:00:00,224,0,0.296431839,0.397284123,0.467910659,0.439455782,0.361702128
1,2017-05-14 00:00:00,246,0,1,1,1,0.229931973,0.489361702
1,2017-05-14 00:00:00,216,0,0,0.01183844,0.121854679,0,0
1,2017-05-14 00:00:00,148,0,0.048490393,0.090181058,0.117048346,0.434013605,0.521276596
1,2017-05-15 00:00:00,148,0,0.048490393,0.090181058,0.117048346,0.536054422,0.425531915
1,2017-05-15 00:00:00,90,0,0.077767612,0.092966574,0.124681934,0.276190476,0.553191489
1,2017-05-16 00:00:00,208,0,0,0,0,0.586394558,0.404255319
1,2017-05-17 00:00:00,244,0,0.018298262,0.142061281,0.213740458,0.518367347,0.468085106
1,2017-05-17 00:00:00,57,0,0.032936871,0.091573816,0.187446989,0.291156463,0.446808511
1,2017-05-18 00:00:00,205,0,0.020128088,0.033426184,0.050325134,0.585034014,0.180851064
1,2017-05-18 00:00:00,153,0,0.096065874,0.037952646,0.032513429,0.508843537,0.744680851
1,2017-05-18 00:00:00,224,0,0.191216834,0.387883008,0.448119876,0.559183673,0.35106383
1,2017-05-18 00:00:00,194,0,0.039341263,0.116991643,0.1642635,0.555102041,0.393617021
1,2017-05-19 00:00:00,57,0,0.031107045,0.091573816,0.165959853,0.428571429,0.393617021
1,2017-05-19 00:00:00,57,0,0.031107045,0.091573816,0.165959853,0.428571429,0.393617021
1,2017-05-19 00:00:00,225,0,0.066788655,0.09505571,0.141645462,0.469387755,0.489361702
1,2017-05-20 00:00:00,5,0,0.006404392,0.026462396,0.027141645,0.67755102,0.35106383
1,2017-05-20 00:00:00,15,0,0.045745654,0.033426184,0.035906135,0.689795918,0.287234043
1,2017-05-20 00:00:00,86,0,0.012808783,0.066155989,0.081424936,0.697959184,0.372340426
1,2017-05-20 00:00:00,169,0,0,0.028203343,0.044387899,0.689795918,0.29787234
1,2017-05-21 00:00:00,196,0,0,0.086002786,0.171897088,0.776870748,0.276595745
1,2017-05-22 00:00:00,147,0,0.152790485,0.060236769,0.123268306,0.585034014,0.755319149
1,2017-05-24 00:00:00,113,0,0.006404392,0.028551532,0.042126096,0.439455782,0.787234043
1,2017-05-25 00:00:00,56,0,0,0.037604457,0.060503251,0.500680272,0.638297872
1,2017-05-25 00:00:00,163,0.020833333,0.06221409,0.079038997,0.14305909,0.402721088,0.787234043
1,2017-05-28 00:00:00,205,0,0.008234218,0.013579387,0.027424371,0.673469388,0.372340426
1,2017-05-28 00:00:00,5,0,0.006404392,0.015320334,0.022335312,0.642176871,0.542553191
1,2017-05-28 00:00:00,163,0,0.060384263,0.079038997,0.113090189,0.506122449,0.595744681
1,2017-05-28 00:00:00,144,0,0.073193047,0.115947075,0.166525304,0.359183673,0.882978723
1,2017-05-28 00:00:00,194,0,0.003659652,0.063370474,0.104042974,0.595918367,0.553191489
1,2017-05-29 00:00:00,125,0,0.002744739,0.001044568,0.000848176,0.727891156,0.446808511
1,2017-05-29 00:00:00,199,0,0,0.003133705,0.011591744,0.417687075,0
1,2017-05-31 00:00:00,188,0.010416667,0.001829826,0.019846797,0.028272547,0.56462585,0.617021277
1,2017-06-01 00:00:00,205,0,0.008234218,0.013579387,0.027424371,0.644897959,0.393617021
1,2017-06-01 00:00:00,125,0,0.002744739,0.001044568,0.000848176,0.627210884,0.5
1,2017-06-02 00:00:00,44,0,0.005489478,0.003481894,0.007068137,0.63537415,0.627659574
1,2017-06-03 00:00:00,125,0,0.002744739,0.001044568,0.000848176,0.77414966,0.404255319
1,2017-06-03 00:00:00,125,0,0.002744739,0.001044568,0.000848176,0.77414966,0.404255319
1,2017-06-03 00:00:00,153,0,0.096065874,0.036559889,0.032513429,0.583673469,0.734042553
1,2017-06-04 00:00:00,146,0,0,0.002089136,0.020921685,0.727891156,0.35106383
1,2017-06-04 00:00:00,188,0,0.001829826,0.019846797,0.024879842,0.672108844,0.319148936
1,2017-06-04 00:00:00,44,0,0.005489478,0.003481894,0.00621996,0.634013605,0.659574468
1,2017-06-04 00:00:00,131,0,0.017383349,0.157729805,0.183488832,0.616326531,0.446808511
1,2017-06-04 00:00:00,153,0,0.096065874,0.036559889,0.030817077,0.578231293,0.744680851
1,2017-06-05 00:00:00,57,0,0.026532479,0.068245125,0.0743568,0.534693878,0.265957447
1,2017-06-05 00:00:00,106,0,0.030192132,0.161908078,0.202148714,0.557823129,0.5
1,2017-06-06 00:00:00,190,0,0.009149131,0.01810585,0.032230704,0.763265306,0.180851064
1,2017-06-06 00:00:00,43,0,0.033851784,0.07764624,0.128922816,0.534693878,0.468085106
1,2017-06-07 00:00:00,62,0,0.004574565,0.033426184,0.031099802,0,0
1,2017-06-07 00:00:00,84,0,0.022872827,0.063022284,0.190274244,0.644897959,0.436170213
1,2017-06-09 00:00:00,204,0,0.013723696,0.009749304,0.015832627,0.56462585,0.627659574
1,2017-06-09 00:00:00,163,0,0.037511436,0.057103064,0.090189426,0.488435374,0.765957447
1,2017-06-10 00:00:00,57,0,0.001829826,0.021239554,0.0743568,0.40952381,0.35106383
1,2017-06-10 00:00:00,204,0,0.013723696,0.009749304,0.015832627,0.507482993,0.734042553
1,2017-06-11 00:00:00,246,0.041666667,0.053979872,0.482938719,0.825558383,0.284353741,0.372340426
1,2017-06-11 00:00:00,188,0,0.000914913,0.012883008,0.024879842,0.473469388,0.5
1,2017-06-11 00:00:00,148,0.114583333,0.015553522,0.034818942,0.078032231,0.434013605,0.563829787
1,2017-06-11 00:00:00,251,0,0.05946935,0.044916435,0.042974272,0.582312925,0.659574468
1,2017-06-11 00:00:00,194,0,0.016468435,0.045612813,0.100084818,0.446258503,0.531914894
1,2017-06-13 00:00:00,125,0,0,0.001044568,0.000848176,0.593197279,0.404255319
1,2017-06-13 00:00:00,57,0,0.03568161,0.026462396,0.085383093,0.439455782,0.510638298
1,2017-06-13 00:00:00,90,0,0.082342177,0.066155989,0.10121572,0.346938776,0.595744681
1,2017-06-13 00:00:00,238,0,0,0,0.000282725,0.674829932,0.393617021
1,2017-06-13 00:00:00,153,0,0.000914913,0.036559889,0.030817077,0.541496599,0.574468085
1,2017-06-13 00:00:00,225,0,0.048490393,0.050139276,0.116765621,0.42585034,0.553191489
1,2017-06-14 00:00:00,163,0.010416667,0.032021958,0.048746518,0.090472152,0.74829932,0.244680851
1,2017-06-15 00:00:00,105,0,0.010064044,0.014623955,0.024031665,0.74829932,0.234042553
1,2017-06-15 00:00:00,188,0,0.000914913,0.008356546,0.024879842,0.665306122,0.457446809
1,2017-06-15 00:00:00,231,0,0,0.009401114,0.010743568,0.434013605,0.776595745
1,2017-06-16 00:00:00,90,0,0.063129003,0.060236769,0.100932994,0.541496599,0.627659574
1,2017-06-16 00:00:00,147,0.020833333,0.010064044,0.062325905,0.057393271,0.623129252,0.606382979
1,2017-06-16 00:00:00,86,0,0.003659652,0.020543175,0.054848742,0,0
1,2017-06-17 00:00:00,13,0,0.043000915,0.051532033,0.240599378,0.751020408,0.340425532
1,2017-06-18 00:00:00,246,0,0.043915828,0.368384401,0.824710206,0.60952381,0.404255319
1,2017-06-18 00:00:00,190,0,0.004574565,0.003481894,0.032230704,0.880272109,0.265957447
1,2017-06-18 00:00:00,205,0,0,0.003133705,0.027141645,0.87755102,0.234042553
1,2017-06-18 00:00:00,90,0,0.063129003,0.056406685,0.098388465,0.613605442,0.510638298
1,2017-06-18 00:00:00,163,0,0.024702653,0.030640669,0.090189426,0.707482993,0.446808511
1,2017-06-18 00:00:00,104,0,0.016468435,0.008704735,0.227876732,0.587755102,0.638297872
1,2017-06-18 00:00:00,84,0,0.088746569,0.043175487,0.211195929,0.848979592,0
1,2017-06-19 00:00:00,125,0,0,0.001044568,0.000848176,0,0
1,2017-06-19 00:00:00,86,0,0.003659652,0.006267409,0.054848742,0,0
1,2017-06-21 00:00:00,213,0,0.031107045,0.015320334,0.10178117,0.470748299,0.765957447
1,2017-06-21 00:00:00,251,0.072916667,0.07136322,0.052576602,0.045236076,0.903401361,0.340425532
1,2017-06-22 00:00:00,192,0,0,0.014972145,0.03307888,0.571428571,0.35106383
1,2017-06-22 00:00:00,202,0.020833333,0.069533394,0.070334262,0.097257563,0.429931973,0.946808511
1,2017-06-22 00:00:00,225,0,0.043915828,0.032033426,0.080294034,0.614965986,0.382978723
1,2017-06-23 00:00:00,205,0,0,0.003133705,0.021204411,0.910204082,0.180851064
1,2017-06-23 00:00:00,125,0,0,0.001044568,0.000848176,0.91292517,0.276595745
1,2017-06-24 00:00:00,228,0,0.043000915,0.027506964,0.155216285,0.779591837,0.361702128
1,2017-06-24 00:00:00,179,0,0,0.002437326,0.001979078,0.730612245,0.478723404
1,2017-06-25 00:00:00,47,0.010416667,0.006404392,0.002437326,0.03873339,0.653061224,0.521276596
1,2017-06-25 00:00:00,125,0,0,0.001044568,0.000848176,0.885714286,0.265957447
1,2017-06-25 00:00:00,148,0,0.015553522,0.00591922,0.042974272,0.74829932,0.468085106
1,2017-06-26 00:00:00,106,0,0.088746569,0.040041783,0.15493356,0.556462585,0.680851064
1,2017-06-26 00:00:00,44,0,0,0.002089136,0.002827255,0.819047619,0.244680851
1,2017-06-26 00:00:00,160,0,0,0.012534819,0.010178117,0.485714286,0.734042553
1,2017-06-26 00:00:00,202,0.041666667,0.065873742,0.071030641,0.093299406,0.488435374,0.787234043
1,2017-06-27 00:00:00,191,0,0.033851784,0.016364903,0.085948544,0.527891156,0.659574468
1,2017-06-27 00:00:00,240,0,0,0.001044568,0.000848176,0.757823129,0.170212766
1,2017-06-27 00:00:00,147,0.020833333,0.010978957,0.061629526,0.052304213,0.662585034,0.521276596
1,2017-06-27 00:00:00,222,0,0.049405306,0.019150418,0.085948544,0.696598639,0.457446809
1,2017-06-28 00:00:00,105,0,0.010064044,0.004874652,0.014701725,0.714285714,0.340425532
1,2017-06-28 00:00:00,125,0,0,0.001044568,0.000848176,0.775510204,0.340425532
1,2017-06-28 00:00:00,57,0,0.041171089,0.025766017,0.075487701,0.616326531,0.308510638
1,2017-06-28 00:00:00,88,0,0.001829826,0.016713092,0.017811705,0,0
1,2017-06-29 00:00:00,57,0,0.041171089,0.025766017,0.068136839,0.628571429,0.329787234
1,2017-06-29 00:00:00,238,0,0,0,0,0.689795918,0.5
1,2017-06-29 00:00:00,117,0,0,0.003133705,0.002544529,0.717006803,0.234042553
1,2017-06-29 00:00:00,224,0,0.061299177,0.054665738,0.210065027,0.752380952,0.308510638
1,2017-06-30 00:00:00,244,0,0.064958829,0.024721448,0.082555838,0.789115646,0.553191489
1,2017-07-01 00:00:00,57,0,0.041171089,0.025766017,0.068136839,0.681632653,0.319148936
1,2017-07-02 00:00:00,12,0,0.054894785,0.026462396,0.110262935,0.718367347,0.638297872
1,2017-07-02 00:00:00,188,0,0,0.000696379,0.016115352,0.703401361,0.457446809
1,2017-07-02 00:00:00,238,0,0,0,0,0.74829932,0.414893617
1,2017-07-02 00:00:00,163,0,0.006404392,0.026810585,0.065026859,0.492517007,0.691489362
1,2017-07-02 00:00:00,236,0,0.202195791,0.090877437,0.108849307,0.570068027,0.425531915
1,2017-07-03 00:00:00,188,0,0,0.000696379,0.016115352,0.741496599,0.436170213
1,2017-07-03 00:00:00,163,0,0.004574565,0.025766017,0.064461408,0.545578231,0.595744681
1,2017-07-03 00:00:00,224,0,0.045745654,0.054665738,0.210065027,0.756462585,0.372340426
1,2017-07-04 00:00:00,227,0,0.010978957,0.054317549,0.17613797,0.67755102,0.35106383
1,2017-07-04 00:00:00,12,0,0.054894785,0.026462396,0.110262935,0.692517007,0.542553191
