Extinguished (Date),Counties (Location),CountyIds (might not need this one),Latitude,Longitude,Wildfire_Probability,AcresBurned,Avg_Temperature,Avg_Humidity,Rainfall_30,Rainfall_60,Rainfall_90
2019-01-04T10:25:00Z,San Diego,37,33.12213,-116.58759,,12,,,,,
2019-01-04T09:51:00Z,Butte,4,39.66492,-121.51772,,11,,,,,
2019-01-04T09:52:00Z,Madera,20,37.19817,-119.80414,,11,,,,,
2019-01-04T10:18:00Z,Riverside,33,33.47413,-117.31468,,11,,,,,
2019-01-03T09:45:00Z,Shasta,45,40.4635,-121.77419,,11,,,,,
2019-01-04T08:44:00Z,Santa Cruz,44,37.12857,-122.12036,,10,,,,,
2019-01-04T08:46:00Z,Humboldt,12,40.888785,-124.001849,,10,,,,,
2019-01-04T08:52:00Z,Butte,4,39.93427,-121.54103,,10,,,,,
2019-01-04T09:16:00Z,Riverside,33,33.627006,-117.171731,,10,,,,,
2019-01-04T09:20:00Z,Napa,28,38.27229,-122.26389,,10,,,,,
2019-01-04T09:40:00Z,Siskiyou,47,41.632373,-122.37985,,10,,,,,
2019-01-04T09:55:00Z,San Diego,37,32.619855,-116.764733,,10,,,,,
2019-01-04T09:58:00Z,Butte,4,39.6139,-121.954098,,10,,,,,
2019-01-04T10:03:00Z,San Luis Obispo,40,35.05747,-120.39295,,10,,,,,
2019-01-04T10:04:00Z,Monterey,27,35.77017,-120.57833,,10,,,,,
2019-01-04T10:12:00Z,Sonoma,49,38.245151,-122.44408,,10,,,,,
2019-01-04T10:16:00Z,San Diego,37,32.75072,-116.92404,,10,,,,,
2019-01-04T10:18:00Z,Tehama,52,39.80827,-122.3307,,10,,,,,
2019-01-04T10:18:00Z,Riverside,33,33.45014,-117.22215,,10,,,,,
2019-01-04T10:21:00Z,Riverside,33,33.53924,-116.10231,,10,,,,,
2019-01-04T08:42:00Z,Butte,4,39.71217,-121.77385,,0,,,,,
2019-01-03T15:23:00Z,Humboldt,12,40.70258,-123.55012,,0,,,,,
2019-01-03T09:43:00Z,Santa Barbara,"42,56",0,0,,0,,,,,
2019-01-03T09:43:00Z,Ventura,"42,56",0,0,,0,,,,,
2019-11-02T18:57:00Z,Ventura,56,34.282179,-118.803389,,1806,,,,,
,Mariposa,22,37.536069,-120.177018,,1300,,,,,
,Riverside,33,33.9925,-117.059167,,1011,,,,,
2019-10-28T07:22:00Z,Tehama,52,40.00171,-122.25421,,605,,,,,
2019-11-02T18:44:00Z,Riverside,33,34.01778,-117.4625,,494,,,,,
,Placer,31,38.838992,-121.325842,,355,,,,,
2019-10-11T07:30:00Z,Monterey,"27,40",35.79069,-120.73102,,289,,,,,
2019-10-11T07:30:00Z,San Luis Obispo,"27,40",35.79069,-120.73102,,289,,,,,
,Mariposa,22,37.241427,-120.027731,,149,,,,,
2019-10-19T15:00:00Z,Fresno,10,36.319291,-120.460189,,137,,,,,
,Lassen,18,40.900458,-121.320838,,107,,,,,
2019-10-12T17:22:00Z,Riverside,33,33.8615,-116.897333,,75,,,,,
2019-10-10T12:00:00Z,Contra Costa,7,37.828267,-122.103867,,40,,,,,
2019-10-27T18:05:00Z,San Diego,37,33.259861,-117.027333,,37,,,,,
2019-10-27T13:55:00Z,Alameda,1,37.62782,-121.68598,,35,,,,,
2019-07-18T10:29:00Z,Stanislaus,50,37.420988,-121.371276,,35,,,,,
,Shasta,45,40.463936,-122.435492,,30,,,,,
2019-07-20T08:56:00Z,Calaveras,5,38.115224,-120.78068,,27,,,,,
2019-08-04T06:39:00Z,San Bernardino,36,34.202883,-116.4449,,26,,,,,
2019-07-18T15:58:00Z,San Diego,37,32.794768,-116.839743,,25,,,,,
2019-09-29T21:35:00Z,El Dorado,9,38.538467,-120.965105,,22,,,,,
2019-07-12T19:20:00Z,Alameda,1,37.093243,-121.586846,,22,,,,,
,Contra Costa,7,38.045866,-122.245186,,15,,,,,
2019-08-27T08:54:00Z,Riverside,33,33.463991,-116.914799,,12,,,,,
,Mendocino,23,39.613783,-123.458782,,10,,,,,
2019-09-06T19:48:00Z,Santa Cruz,44,37.178353,-122.07743,,10,,,,,
2019-11-06T19:00:00Z,Sonoma,49,38.792458,-122.780053,,77758,,,,,
,Plumas,32,40.061389,-120.680556,,54612,,,,,
2019-08-11T12:16:00Z,Modoc,25,41.79591,-121.260305,,14217,,,,,
2019-11-21T16:09:00Z,Inyo,14,37.034,-118.345,,10296,,,,,
2019-11-06T18:00:00Z,Ventura,56,34.302212,-118.997115,,9999,,,,,
2019-09-13T19:00:00Z,Tehama,52,40.12,-122.64,,8838,,,,,
2019-10-31T09:10:00Z,Los Angeles,19,34.32988,-118.48161,,8799,,,,,
2019-09-13T07:19:00Z,Modoc,25,41.748,-121.056,,5737,,,,,
,Mariposa,22,37.604638,-119.96606,,5563,,,,,
2019-12-02T16:12:00Z,Tehama,52,40.109,-122.789,,5332,,,,,
,Mono,26,37.826,-118.872,,4840,,,,,
,Los Angeles,19,34.472778,-118.368056,,4615,,,,,
,El Dorado,9,38.724,-120.145,,3435,,,,,
2019-09-04T16:22:00Z,Lassen,18,40.593,-120.581,,3380,,,,,
2019-12-14T08:22:00Z,Santa Barbara,42,34.5025,-119.785,,3126,,,,,
2019-06-26T18:02:00Z,Monterey,27,36.28426,-120.94771,,2546,,,,,
2019-11-14T18:02:00Z,Tehama,52,40.036379,-122.637837,,2534,,,,,
2019-06-17T10:40:00Z,Yolo,57,38.88978,-122.23922,,2512,,,,,
2019-05-09T09:37:00Z,Kern,15,35.72057,-119.62762,,2500,,,,,
2019-08-27T09:01:00Z,Lassen,18,39.892222,-120.029722,,2438,,,,,
2019-06-27T19:06:00Z,Stanislaus,50,37.46577,-121.28312,,2422,,,,,
2019-11-21T16:08:00Z,Inyo,14,36.284,-118.228,,1975,,,,,
2019-09-14T19:00:00Z,Riverside,33,33.528469,-117.273157,,1926,,,,,
,Siskiyou,47,41.862237,-122.662258,,1872,,,,,
2019-06-24T10:25:00Z,San Luis Obispo,40,35.66318,-120.41128,,1764,,,,,
2019-08-17T14:30:00Z,Mexico,62,32.573437,-116.658735,,1507,,,,,
2019-06-17T15:16:00Z,Sutter,51,39.28926,-121.85906,,1350,,,,,
2019-08-18T16:33:00Z,State of Oregon,61,42.033,-122.175,,1301,,,,,
2019-07-16T08:50:00Z,State of Nevada,59,39.631945,-119.769881,,1165,,,,,
2019-06-11T14:49:00Z,San Luis Obispo,40,35.343761,-119.913717,,1127,,,,,
2019-08-11T11:35:00Z,Lassen,18,40.943799,-120.275298,,1020,,,,,
2019-07-09T18:22:00Z,San Luis Obispo,40,35.63111111,-120.2691667,,974,,,,,
2019-06-03T08:44:00Z,San Luis Obispo,40,35.30759,-119.96498,,835,,,,,
2019-08-06T18:42:00Z,Contra Costa,7,37.908362,-121.872941,,757,,,,,
,Tulare,54,36.40193,-119.030621,,756,,,,,
2019-11-05T17:30:00Z,Los Angeles,19,34.098191,-118.478717,,745,,,,,
2019-11-03T18:52:00Z,Mendocino,23,39.22431,-123.12887,,703,,,,,
,Placer,31,38.751648,-121.432636,,604,,,,,
2019-08-26T17:00:00Z,Shasta,45,40.715556,-122.241944,,600,,,,,
2019-06-11T17:14:00Z,Stanislaus,50,37.25988,-121.09375,,600,,,,,
2019-10-07T18:34:00Z,Napa,28,38.165873,-122.211671,,526,,,,,
2019-06-24T11:43:00Z,Riverside,33,33.919507,-117.103765,,525,,,,,
,Riverside,33,33.4853,-117.043723,,520,,,,,
2019-09-13T19:00:00Z,Butte,4,39.45296,-121.412619,,496,,,,,
2019-08-03T09:10:00Z,San Diego,37,32.575556,-117.026667,,448,,,,,
,Kern,15,35.60989,-118.41204,,448,,,,,
,Mariposa,22,37.532028,-120.208019,,423,,,,,
2019-10-21T06:00:00Z,Santa Barbara,42,34.484722,-120.190833,,420,,,,,
,Tulare,54,36.151,-118.185,,381,,,,,
2019-10-13T07:30:00Z,Riverside,33,33.975405,-117.207068,,350,,,,,
2019-11-03T16:15:00Z,Riverside,33,33.985972,-117.414111,,328,,,,,
,Monterey,27,35.908333,-120.984167,,316,,,,,
2019-09-28T18:40:00Z,Butte,4,39.622137,-121.693472,,300,,,,,
2019-07-05T07:50:00Z,San Joaquin,39,37.63206,-121.538382,,283,,,,,
2019-09-12T10:08:00Z,Trinity,53,41.150392,-122.634108,,280,,,,,
2019-08-12T08:20:00Z,Monterey,27,36.008889,-121.466944,,280,,,,,
2019-09-05T08:14:00Z,Ventura,56,34.71011,-119.3547,,279,,,,,
2019-07-06T07:49:00Z,Lassen,18,40.679318,-120.392768,,263,,,,,
2019-09-11T18:30:00Z,Lassen,18,44.734,-120.606,,260,,,,,
2019-06-11T14:48:00Z,Tulare,54,36.18479,-118.99229,,257,,,,,
2019-09-08T18:00:00Z,Riverside,33,33.9369,-117.3063,,250,,,,,
2019-09-18T12:17:00Z,Trinity,53,40.062304,-123.222196,,244,,,,,
,Mariposa,22,37.524378,-120.296551,,244,,,,,
,Alameda,1,37.708743,-121.841879,,240,,,,,
2019-09-26T08:00:00Z,Siskiyou,47,41.4929742,-123.2129356,,227,,,,,
2019-08-17T18:15:00Z,Mendocino,23,39.005262,-123.195306,,225,,,,,
2019-09-27T18:00:00Z,San Luis Obispo,40,35.214364,-120.455883,,220,,,,,
2019-06-30T15:51:00Z,Riverside,33,33.911,-116.980528,,214,,,,,
2019-07-16T06:49:00Z,Madera,20,37.016944,-119.934167,,213,,,,,
2019-07-02T15:51:00Z,Merced,24,37.312877,-120.242411,,210,,,,,
2019-06-11T17:17:00Z,Santa Clara,43,37.21638,-121.70768,,210,,,,,
,Kern,15,34.9008333,-118.9183333,,208,,,,,
2019-06-24T16:56:00Z,Siskiyou,47,39.28926,-121.85906,,207,,,,,
2019-07-16T06:48:00Z,Stanislaus,50,37.944751,-120.84372,,202,,,,,
2019-11-05T09:03:00Z,San Bernardino,36,34.183,-117.285,,200,,,,,
2019-10-28T16:26:00Z,Contra Costa,7,37.99136,-121.64118,,200,,,,,
2019-10-12T18:00:00Z,Ventura,56,34.23955,-119.20187,,200,,,,,
,San Diego,37,32.787656,-116.806941,,200,,,,,
2019-09-14T08:00:00Z,Santa Barbara,42,34.630919,-120.187368,,200,,,,,
2019-07-16T09:00:00Z,Lassen,18,40.072739,-120.158273,,193,,,,,
,Stanislaus,50,37.32585,-121.110146,,190,,,,,
2019-07-10T16:04:00Z,Monterey,27,35.95191,-120.8092,,190,,,,,
,Solano,48,38.158333,-122.118889,,183,,,,,
2019-05-08T08:48:00Z,Kern,15,35.03855,-119.19454,,172,,,,,
2019-09-22T18:00:00Z,Riverside,33,33.635,-116.801111,,167,,,,,
2019-09-03T07:11:00Z,San Benito,35,36.600167,-120.8405,,167,,,,,
2019-06-24T11:45:00Z,Kings,16,35.81778,-120.09715,,161,,,,,
2019-08-17T18:43:00Z,Shasta,45,40.484329,-122.159393,,156,,,,,
2019-08-05T12:25:00Z,Los Angeles,19,34.677864,-118.752395,,156,,,,,
,San Bernardino,36,33.997528,-117.769766,,156,,,,,
2019-06-11T14:48:00Z,Tulare,54,36.28001,-119.10974,,155,,,,,
2019-10-28T16:30:00Z,Contra Costa,7,38.03545,-122.2241,,150,,,,,
,San Diego,37,32.767649,-116.796032,,150,,,,,
2019-06-27T08:26:00Z,Placer,31,38.73817,-121.39419,,148,,,,,
,San Bernardino,36,34.183624,-117.274276,,145,,,,,
2019-06-11T14:40:00Z,Santa Clara,43,37.45899,-121.22093,,144,,,,,
2019-10-28T16:28:00Z,Solano,48,38.07205,-122.22463,,140,,,,,
2019-08-21T18:27:00Z,Alameda,1,37.71734,-121.55867,,139,,,,,
2019-08-27T10:44:00Z,Lassen,18,40.562,-120.544,,131,,,,,
2019-07-15T14:10:00Z,Ventura,56,34.366111,-118.96,,131,,,,,
,Lassen,18,40.886677,-120.336977,,130,,,,,
,Mendocino,23,39.831762,-123.846013,,130,,,,,
2019-05-24T14:23:00Z,Riverside,33,33.650237,-116.172534,,130,,,,,
2019-09-24T18:00:00Z,Santa Clara,43,37.467744,-121.842751,,128,,,,,
2019-07-20T09:05:00Z,Modoc,25,41.909,-120.306,,128,,,,,
2019-06-05T15:07:00Z,Fresno,10,36.66909,-119.3046,,121,,,,,
2019-06-21T14:22:00Z,San Diego,37,33.39684,-117.29665,,120,,,,,
2019-06-11T17:18:00Z,San Luis Obispo,40,35.57376,-120.11738,,120,,,,,
2019-05-08T08:47:00Z,Kern,15,35.65189,-118.92545,,115,,,,,
,Los Angeles,19,34.675542,-118.342239,,105,,,,,
2019-08-02T21:39:00Z,Modoc,25,41.43783,-120.23976,,103,,,,,
2019-08-05T12:27:00Z,Santa Barbara,42,34.665699,-119.94974,,100,,,,,
2019-07-15T17:10:00Z,San Diego,37,32.566389,-116.7525,,100,,,,,
2019-09-22T17:00:00Z,Riverside,33,33.900994,-117.170588,,98,,,,,
2019-10-28T19:31:00Z,San Diego,37,33.055124,-116.742508,,97,,,,,
2019-07-13T15:13:00Z,Riverside,33,33.8128372,-117.1228851,,96,,,,,
,San Luis Obispo,40,35.004722,-120.435278,,95,,,,,
2019-08-06T18:42:00Z,Riverside,33,33.740219,-117.333728,,94,,,,,
,Ventura,56,34.156389,-118.950833,,91,,,,,
,Siskiyou,47,41.749667,-123.000833,,91,,,,,
,San Joaquin,39,37.962557,-121.468074,,90,,,,,
2019-06-26T06:00:00Z,Shasta,45,40.41404,-122.66779,,90,,,,,
2019-09-06T07:24:00Z,El Dorado,9,38.898915,-120.946657,,85,,,,,
2019-08-02T14:03:00Z,Sacramento,34,38.3525,-121.123611,,84,,,,,
2019-09-24T10:21:00Z,Tuolumne,55,37.838333,-120.625556,,83,,,,,
,Siskiyou,47,41.834366,-122.656569,,83,,,,,
2019-08-13T18:00:00Z,Solano,48,38.455,-121.969167,,81,,,,,
,San Bernardino,36,34.42386,-117.10318,,81,,,,,
2019-07-17T21:29:00Z,Riverside,33,33.514658,-116.7884,,81,,,,,
2019-10-24T17:15:00Z,Butte,4,39.551423,-121.800538,,80,,,,,
2019-08-25T13:00:00Z,Riverside,33,33.77777348,-117.487578,,80,,,,,
2019-08-16T18:44:00Z,San Diego,37,32.57394,-116.760465,,80,,,,,
,Santa Clara,43,37.433192,-121.807258,,80,,,,,
2019-07-17T10:00:00Z,Riverside,33,33.56938,-116.07896,,80,,,,,
2019-06-25T13:50:00Z,Yuba,58,39.24678,-121.32399,,80,,,,,
2019-06-24T18:30:00Z,Yuba,58,39.24678,-121.32399,,80,,,,,
2019-11-06T18:30:00Z,Lake,17,39.100408,-122.496548,,75,,,,,
2019-07-02T18:32:00Z,Santa Clara,43,37.18904,-121.694968,,74,,,,,
2019-06-17T08:34:00Z,Yuba,58,39.15641,-121.56363,,70,,,,,
2019-10-09T12:39:00Z,Tehama,52,39.847708,-122.1604,,68,,,,,
,Marin,21,37.896231,-122.636471,,67,,,,,
,Calaveras,5,38.20177,-120.827386,,67,,,,,
2019-09-02T10:08:00Z,Monterey,27,35.906482,-120.992914,,66,,,,,
2019-05-24T14:28:00Z,Placer,31,39.11536,-120.76088,,65,,,,,
,Napa,28,38.481258,-122.143942,,64,,,,,
2019-10-03T12:03:00Z,Glenn,11,41.70611111,-123.4375,,63,,,,,
2019-05-24T14:23:00Z,Tehama,52,39.98097,-122.30737,,63,,,,,
2019-10-27T12:11:00Z,San Mateo,41,37.166674,-122.361112,,62,,,,,
,Santa Clara,43,37.219717,-121.761974,,60,,,,,
2019-09-12T18:49:00Z,Butte,4,39.470333,-121.412333,,58,,,,,
,Contra Costa,7,37.968494,-121.678172,,58,,,,,
2019-10-16T13:44:00Z,Lassen,18,40.387772,-120.304341,,55,,,,,
2019-06-24T11:46:00Z,Riverside,33,33.57039,-116.1466,,55,,,,,
2019-09-08T07:00:00Z,Lake,17,38.955024,-122.833831,,53,,,,,
,San Luis Obispo,40,35.189783,-120.1755,,52,,,,,
2019-09-25T20:00:00Z,San Diego,37,32.87833333,-116.88,,52,,,,,
,San Diego,37,32.564583,-116.834583,,50,,,,,
2019-10-28T16:26:00Z,Contra Costa,7,37.97911,-122.11092,,50,,,,,
2019-08-02T17:00:00Z,Sacramento,34,38.622058,-121.114095,,50,,,,,
2019-06-17T08:46:00Z,Napa,28,38.63047,-122.47282,,50,,,,,
2019-05-08T08:47:00Z,Butte,4,39.85484,-121.905,,50,,,,,
2019-07-15T18:19:00Z,Santa Clara,43,37.32555556,-121.7644444,,47,,,,,
2019-06-11T17:18:00Z,Tulare,54,35.89593,-118.94106,,47,,,,,
2019-08-13T16:15:00Z,Shasta,45,40.46968,-122.54364,,46,,,,,
2019-06-24T11:43:00Z,Tehama,52,39.97083,-122.48277,,46,,,,,
2019-06-03T08:48:00Z,Riverside,33,33.69078,-114.57265,,45,,,,,
2019-09-05T19:56:00Z,San Joaquin,39,38.017138,-120.945044,,44,,,,,
2019-06-17T08:46:00Z,Monterey,27,35.97059,-120.88241,,43,,,,,
2019-10-31T14:16:00Z,Los Angeles,19,34.055768,-118.554091,,42,,,,,
2019-10-10T19:05:00Z,Shasta,45,40.4988,-122.19911,,42,,,,,
,Yuba,58,39.06066,-121.35014,,38,,,,,
,Santa Clara,43,37.034183,-121.45597,,35,,,,,
2019-08-16T10:35:00Z,El Dorado,9,38.652475,-120.826165,,35,,,,,
,Siskiyou,47,41.838,-122.845,,35,,,,,
2019-06-17T08:46:00Z,Santa Clara,43,37.44422,-121.84082,,35,,,,,
,Riverside,33,33.854597,-117.270144,,34,,,,,
2019-08-23T23:00:00Z,Riverside,33,33.4506,-116.857817,,34,,,,,
2019-08-10T15:07:00Z,Yolo,57,39.171091,-121.423281,,33,,,,,
2019-06-04T16:03:00Z,Tulare,54,36.23012,-118.85712,,33,,,,,
2019-10-11T16:21:00Z,San Luis Obispo,40,35.709176,-120.312856,,30,,,,,
,Solano,48,38.07944444,-122.2561111,,30,,,,,
,Shasta,45,40.55924,-122.25409,,30,,,,,
2019-07-06T20:03:00Z,Shasta,45,40.41741,-122.767256,,30,,,,,
2019-06-24T11:06:00Z,Alameda,1,37.75427,-121.57382,,30,,,,,
2019-04-10T10:23:00Z,Riverside,33,0,0,,30,,,,,
2019-01-15T10:38:00Z,Humboldt,12,40.61805556,-123.6755556,,30,,,,,
2019-10-07T09:58:00Z,Santa Clara,43,37.066483,-121.219163,,29,,,,,
2019-08-06T18:43:00Z,Kern,15,35.287373,-118.623651,,29,,,,,
2019-09-05T10:03:00Z,Lake,17,38.910498,-122.642572,,28,,,,,
2019-06-30T16:50:00Z,San Diego,37,32.62305556,-116.9141667,,28,,,,,
2019-06-11T14:50:00Z,Placer,31,38.75263,-121.39259,,27,,,,,
2019-05-24T14:23:00Z,Riverside,33,33.81678,-117.18194,,26,,,,,
,Lake,17,38.88913,-122.604425,,25,,,,,
,Fresno,10,36.154184,-120.634179,,25,,,,,
2019-08-28T08:54:00Z,Mexico,"62,37",32.557546,-116.873955,,25,,,,,
2019-08-28T08:54:00Z,San Diego,"62,37",32.557546,-116.873955,,25,,,,,
2019-07-05T03:20:00Z,Alameda,1,37.469,-121.3697,,25,,,,,
2019-06-11T14:48:00Z,Tulare,54,36.14246,-118.80582,,25,,,,,
2019-07-05T14:58:00Z,Contra Costa,7,37.99837,-122.16201,,24,,,,,
2019-06-17T08:49:00Z,Solano,48,38.21416,-122.12214,,24,,,,,
2019-06-11T14:47:00Z,Contra Costa,7,38.02503,-121.9763,,23,,,,,
2019-05-19T09:26:00Z,San Diego,37,32.557566,-116.8663,,22,,,,,
2019-08-08T17:12:00Z,Tuolumne,55,37.949747,-120.420058,,21,,,,,
2019-08-14T18:51:00Z,Colusa,6,39.088333,-122.309167,,20,,,,,
2019-08-12T08:21:00Z,Riverside,33,33.909792,-117.004667,,20,,,,,
2019-08-11T10:28:00Z,Lake,17,38.99174,-122.7751,,20,,,,,
2019-07-11T08:26:00Z,Riverside,33,33.69055556,-116.953889,,20,,,,,
2019-06-27T17:36:00Z,Riverside,33,33.80493,-117.15738,,20,,,,,
2019-11-01T08:55:00Z,Riverside,33,33.849906,-117.461363,,19,,,,,
2019-09-30T09:05:00Z,Riverside,33,33.703546,-117.033598,,19,,,,,
2019-08-31T12:50:00Z,Alameda,1,37.718636,-121.657011,,19,,,,,
2019-10-04T10:39:00Z,Stanislaus,50,37.429506,-121.336465,,18,,,,,
2019-09-04T20:33:00Z,San Benito,35,36.732866,-121.39478,,17,,,,,
2019-06-27T08:48:00Z,Santa Clara,43,37.494136,-121.534827,,17,,,,,
2019-06-24T11:06:00Z,Butte,4,39.76242,-121.73659,,17,,,,,
2019-06-17T10:39:00Z,Siskiyou,47,41.64895,-122.35962,,17,,,,,
2019-09-24T14:52:00Z,Shasta,45,40.612556,-122.039167,,16,,,,,
2019-08-14T18:52:00Z,El Dorado,9,38.703889,-120.890556,,16,,,,,
2019-09-10T19:27:00Z,Siskiyou,47,41.512917,-122.740333,,15,,,,,
2019-09-06T08:00:00Z,San Bernardino,36,34.353667,-117.343833,,15,,,,,
2019-06-24T11:44:00Z,San Diego,37,33.30267,-116.97772,,15,,,,,
2019-07-31T06:47:00Z,El Dorado,9,38.757636,-120.75664,,13,,,,,
2019-10-08T17:51:00Z,Alameda,1,37.606,-121.853,,12,,,,,
2019-06-29T18:20:00Z,Butte,4,39.32889,-121.23431,,12,,,,,
2019-10-22T13:30:00Z,San Bernardino,36,34.033117,-117.21545,,11,,,,,
2019-10-07T11:03:00Z,Tehama,52,40.314187,-122.070055,,11,,,,,
2019-09-13T21:43:00Z,Stanislaus,50,37.492002,-120.401028,,11,,,,,
2019-09-02T19:13:00Z,Alameda,1,37.545167,-121.596667,,11,,,,,
2019-10-16T13:50:00Z,San Diego,37,32.762706,-117.097441,,10,,,,,
2019-10-08T09:52:00Z,Tehama,52,39.847708,-122.160416,,10,,,,,
2019-09-25T17:00:00Z,Amador,3,38.332083,-120.67131,,10,,,,,
2019-09-10T10:45:00Z,Riverside,33,33.496633,-116.631106,,10,,,,,
,Butte,4,39.423833,-121.579738,,10,,,,,
2019-06-21T14:23:00Z,Siskiyou,47,41.94622,-122.40157,,10,,,,,
2019-05-08T08:47:00Z,Butte,4,39.83958,-121.957,,10,,,,,
2019-10-10T18:11:00Z,Riverside,33,33.827979,-117.499619,,9,,,,,
2019-06-28T17:33:00Z,Nevada,29,39.40972222,-121.0005556,,2,,,,,
,Yolo,57,38.734634,-121.729691,,,,,,,
,San Diego,37,33.351145,-117.403719,,,,,,,
,Riverside,33,33.45148,-116.05898,,,,,,,
